"day","mean","sd_total_count","mode","median","adj","param"
1,2.22163775618354,0.128353617794043,"2.2",2.21418326128515,0.4,"n0"
2,2.33033058871323,0.279173063315462,"2.3",2.27815690775765,0.4,"n0"
3,2.52665385048474,0.650227631493022,"2.3",2.33809528094396,0.4,"n0"
4,2.75726649616337,0.98518572823688,"2.3",2.40597327853854,0.4,"n0"
5,2.99974520349073,1.23253703069273,"2.4",2.49945238334899,0.4,"n0"
6,3.26183282577177,1.39735999834759,"2.5",2.67616373091651,0.4,"n0"
7,3.56543322525804,1.48824120256625,"2.8",2.96449250993053,0.4,"n0"
8,3.92179572805423,1.51747985592978,"3.3",3.36384327974484,0.4,"n0"
9,4.31329939474317,1.51016693673055,"3.8",3.86123541490404,0.4,"n0"
10,4.70940462397718,1.49293270458112,"4.3",4.37729319703347,0.4,"n0"
11,5.08682894372618,1.48109483049264,"4.8",4.88215862852442,0.4,"n0"
12,5.43253914018082,1.47882071357771,"5.2",5.339079171008,0.4,"n0"
13,5.74076324454721,1.48419502663675,"5.7",5.74300835271671,0.4,"n0"
14,6.01015672089102,1.49359197181272,"6",6.10194456383558,0.4,"n0"
15,6.24206669597117,1.50379074740269,"6.4",6.40902082365022,0.4,"n0"
16,6.43958229899197,1.51254548217562,"6.6",6.66629265039788,0.4,"n0"
17,6.60668074477762,1.51856316883163,"6.8",6.87940477380735,0.4,"n0"
18,6.74747088395359,1.52132750805523,"7",7.05338384470778,0.4,"n0"
19,6.86586744438067,1.52085029582361,"7.2",7.19467574456795,0.4,"n0"
20,6.96546701864809,1.51746889218386,"7.3",7.30751078537038,0.4,"n0"
21,7.04945993351046,1.51167944347717,"7.4",7.40053379219609,0.4,"n0"
22,7.12058853995613,1.50400542501353,"7.5",7.47514011825399,0.4,"n0"
1,3.18696318806973,0.122579074084333,"3.2",3.17966190289385,0.6,"n0"
2,3.29102976463416,0.283428832028652,"3.2",3.23660184451211,0.6,"n0"
3,3.48290486475689,0.638742047593908,"3.3",3.29466387480335,0.6,"n0"
4,3.70179927027748,0.934905647930792,"3.3",3.3568358188845,0.6,"n0"
5,3.92916439234315,1.14150808123208,"3.3",3.44907247278023,0.6,"n0"
6,4.17883333581371,1.26892194753376,"3.5",3.63420065168857,0.6,"n0"
7,4.47659696488176,1.32513987954525,"3.8",3.93607751852119,0.6,"n0"
8,4.8294900027025,1.32491120142638,"4.3",4.35993148952892,0.6,"n0"
9,5.20861286099768,1.29975675584617,"4.8",4.8620864008389,0.6,"n0"
10,5.57676066578483,1.2776087102142,"5.3",5.36153592270795,0.6,"n0"
11,5.91079315180684,1.26911196984383,"5.7",5.8137294049788,0.6,"n0"
12,6.20133127052393,1.27240685004659,"6.1",6.20706735016399,0.6,"n0"
13,6.44745511490282,1.28101751802723,"6.5",6.53725864414161,0.6,"n0"
14,6.65230922611277,1.28957482951937,"6.8",6.80601992625926,0.6,"n0"
15,6.82091127047809,1.2953346391576,"7",7.02263627127306,0.6,"n0"
16,6.95896840104733,1.29722896298341,"7.2",7.19158084707237,0.6,"n0"
17,7.07185611856938,1.29519342381716,"7.3",7.32439477099909,0.6,"n0"
18,7.16428387662327,1.28974611688731,"7.4",7.42758436142157,0.6,"n0"
19,7.24030357208113,1.2816751287152,"7.5",7.50549002006061,0.6,"n0"
20,7.30328880480343,1.27180249720061,"7.6",7.56649479421134,0.6,"n0"
21,7.35595675383732,1.26082602166856,"7.6",7.61121967224461,0.6,"n0"
22,7.40045270065822,1.24926244990583,"7.6",7.64628301619372,0.6,"n0"
1,4.15611962494735,0.1193478354758,"4.1",4.14817097029902,0.8,"n0"
2,4.25530103532479,0.287681464630182,"4.2",4.20119388625584,0.8,"n0"
3,4.43989352177065,0.613695422006422,"4.2",4.25297071304278,0.8,"n0"
4,4.64220107629966,0.863451001075866,"4.3",4.3115907288135,0.8,"n0"
5,4.8503263056218,1.02625107762885,"4.3",4.40346217964131,0.8,"n0"
6,5.08569354301832,1.11498755618082,"4.4",4.59453529509314,0.8,"n0"
7,5.37713684600477,1.1358039058004,"4.8",4.92487434030377,0.8,"n0"
8,5.72102412581298,1.10940678893432,"5.3",5.35943309751084,0.8,"n0"
9,6.0722375498151,1.07510383636784,"5.8",5.84081357666849,0.8,"n0"
10,6.38990967099014,1.05677935352946,"6.2",6.2780359808123,0.8,"n0"
11,6.65680667660642,1.0555367608426,"6.6",6.64891540497307,0.8,"n0"
12,6.87190094651756,1.06317068507306,"6.9",6.9395027393958,0.8,"n0"
13,7.04171769594175,1.07071665489365,"7.1",7.16071618760572,0.8,"n0"
14,7.17474374727607,1.07382647884698,"7.3",7.32900227779753,0.8,"n0"
15,7.27914215258033,1.0718335080425,"7.4",7.44912873883653,0.8,"n0"
16,7.36163417444904,1.0653189725856,"7.5",7.53823102526582,0.8,"n0"
17,7.42746223684343,1.05544364635147,"7.6",7.5999283451145,0.8,"n0"
18,7.48075346408159,1.04356852585615,"7.6",7.64546642233769,0.8,"n0"
19,7.52463454225754,1.03088245718813,"7.7",7.67832725779233,0.8,"n0"
20,7.56139567762493,1.01819102175209,"7.7",7.70131451658261,0.8,"n0"
21,7.5927218179335,1.00592197241244,"7.7",7.71856254513813,0.8,"n0"
22,7.61987928954216,0.994238471251103,"7.7",7.7322978718892,0.8,"n0"
1,5.12940864116668,0.119366743314342,"5.1",5.11777173049475,1,"n0"
2,5.222993287903,0.289139046642667,"5.1",5.1654201056445,1,"n0"
3,5.39594600038161,0.567818799583728,"5.2",5.21603792996702,1,"n0"
4,5.5752109315046,0.763278488605554,"5.2",5.27158802368342,1,"n0"
5,5.75888228365373,0.880535828451941,"5.2",5.36105860493098,1,"n0"
6,5.97797293516574,0.930061944980184,"5.4",5.56981391215589,1,"n0"
7,6.26013151629941,0.916986419604844,"5.7",5.91757622157806,1,"n0"
8,6.57780952711039,0.874289600449417,"6.3",6.34756727375582,1,"n0"
9,6.86902231576362,0.844272108060784,"6.7",6.75287806674594,1,"n0"
10,7.10176730171971,0.835748927591571,"7",7.0740900447468,1,"n0"
11,7.27509759332791,0.839071903175047,"7.3",7.30917573457396,1,"n0"
12,7.40031006460567,0.844976837438412,"7.4",7.46821266887456,1,"n0"
13,7.49093795114493,0.846796672570472,"7.6",7.57272325022692,1,"n0"
14,7.5584830648841,0.843218754697067,"7.6",7.64070419666444,1,"n0"
15,7.61060559383217,0.835057164643403,"7.7",7.68376682527232,1,"n0"
16,7.65227677467842,0.823491155676582,"7.7",7.71208179421911,1,"n0"
17,7.68683407518833,0.810451421719908,"7.7",7.73097663996038,1,"n0"
18,7.71631327623748,0.797659672419692,"7.7",7.7470137546369,1,"n0"
19,7.7419751955851,0.785979091981173,"7.7",7.75651604081179,1,"n0"
20,7.76471292360302,0.775570187712788,"7.7",7.76335544193308,1,"n0"
21,7.78518439007073,0.766277380737529,"7.7",7.76883650408601,1,"n0"
22,7.80386342051552,0.757872904453691,"7.7",7.77578846683408,1,"n0"
1,6.10727954766656,0.122890035190735,"6.1",6.09718411887472,1.2,"n0"
2,6.19277967582891,0.280484337939456,"6.1",6.13469305412177,1.2,"n0"
3,6.34695672226598,0.490284645711056,"6.1",6.18526465457491,1.2,"n0"
4,6.49462240182966,0.62457851511633,"6.2",6.24216282413834,1.2,"n0"
5,6.64690493675884,0.697398591252275,"6.3",6.32997675525707,1.2,"n0"
6,6.84729173627144,0.709169640304568,"6.4",6.56290085228765,1.2,"n0"
7,7.10375694559707,0.671545457271053,"6.7",6.90190531737364,1.2,"n0"
8,7.34757469630333,0.632964417853438,"7.2",7.23817490045153,1.2,"n0"
9,7.52577030523873,0.617589443565905,"7.4",7.47926456391716,1.2,"n0"
10,7.64085774940097,0.615849085016349,"7.6",7.62080575028845,1.2,"n0"
11,7.71345172221084,0.61830067207664,"7.7",7.69727358050295,1.2,"n0"
12,7.76071329315979,0.620620774706013,"7.7",7.72874109533781,1.2,"n0"
13,7.79515512590565,0.619774891625484,"7.7",7.75764088390478,1.2,"n0"
14,7.82320447315073,0.616741881909822,"7.7",7.77799058042047,1.2,"n0"
15,7.84814463999148,0.609865791446523,"7.8",7.79497369709861,1.2,"n0"
16,7.87179822365735,0.600113474706348,"7.8",7.80980877065747,1.2,"n0"
17,7.89403139410583,0.590669877028371,"7.8",7.82344910403543,1.2,"n0"
18,7.91456667235147,0.582840017705874,"7.8",7.8405949589843,1.2,"n0"
19,7.93342302892363,0.576490968716177,"7.8",7.86056237450543,1.2,"n0"
20,7.95076029530483,0.571184000320948,"7.8",7.88288712214988,1.2,"n0"
21,7.96678952856615,0.566555257943863,"7.8",7.90563473381023,1.2,"n0"
22,7.98171657796268,0.562352506194217,"7.8",7.93301443088212,1.2,"n0"
1,7.09082987382998,0.128238194059626,"7.1",7.07806376500994,1.4,"n0"
2,7.16037419846387,0.245517224724324,"7.1",7.11204137634965,1.4,"n0"
3,7.28223074482304,0.367016603030756,"7.1",7.16434829162859,1.4,"n0"
4,7.38614774262948,0.438436559091925,"7.1",7.21715412925564,1.4,"n0"
5,7.4965436556068,0.473670635340393,"7.1",7.30283904182893,1.4,"n0"
6,7.66270990119984,0.457324805108905,"7.4",7.53986461529511,1.4,"n0"
7,7.82037707472375,0.424127799746413,"7.7",7.72940188085136,1.4,"n0"
8,7.91126865879859,0.413929928264179,"7.8",7.81556923265555,1.4,"n0"
9,7.95728167777969,0.415903418802905,"7.8",7.86952313496291,1.4,"n0"
10,7.98453180029123,0.420580713503713,"7.8",7.90923435219813,1.4,"n0"
11,8.004674057707,0.425472071199633,"7.8",7.93529039759481,1.4,"n0"
12,8.02162611068739,0.429850978364424,"7.8",7.96245071512817,1.4,"n0"
13,8.03872874143526,0.432156644427046,"7.8",7.99797435180553,1.4,"n0"
14,8.05483923082016,0.43450781133759,"7.8",8.03177318110929,1.4,"n0"
15,8.07238509303544,0.433064777654358,"7.8",8.0669894047247,1.4,"n0"
16,8.09083983420592,0.429436855360939,"7.8",8.09911858778016,1.4,"n0"
17,8.10784761417725,0.426948907065923,"7.8",8.1303355441324,1.4,"n0"
18,8.12324043554853,0.42525954898069,"7.8",8.16239860287889,1.4,"n0"
19,8.13733178332672,0.423918101655364,"8.4",8.19234974705364,1.4,"n0"
20,8.15031678485556,0.422647211718665,"8.4",8.20081888269849,1.4,"n0"
21,8.1623037489709,0.421349585820884,"8.4",8.21578966658417,1.4,"n0"
22,8.17337163784591,0.420014348915261,"8.4",8.22786950857838,1.4,"n0"
1,8.0815887217199,0.126822913535166,"8",8.06822125220737,1.6,"n0"
2,8.11981293857686,0.170871004392644,"8",8.09664513249482,1.6,"n0"
3,8.18132259726769,0.202336397267766,"8.2",8.15016860054315,1.6,"n0"
4,8.22396192503687,0.222123549945095,"8.2",8.19480828632292,1.6,"n0"
5,8.26644278574214,0.234835408932792,"8.2",8.22808480198798,1.6,"n0"
6,8.30781168643321,0.230164081822198,"8.2",8.28166938938856,1.6,"n0"
7,8.3247046731613,0.235759720390661,"8.4",8.30013297865129,1.6,"n0"
8,8.33659636544147,0.241448823166776,"8.4",8.3170780164878,1.6,"n0"
9,8.34638162488997,0.246219986630111,"8.4",8.32760029100772,1.6,"n0"
10,8.35473487664685,0.250298892112129,"8.4",8.32879258093065,1.6,"n0"
11,8.36195223967185,0.25389771106025,"8.4",8.33513838126114,1.6,"n0"
12,8.36854014144142,0.257222951467503,"8.4",8.34800490386449,1.6,"n0"
13,8.37451738456894,0.26014104261377,"8.4",8.35558476931209,1.6,"n0"
14,8.38048964932243,0.26275585202485,"8.4",8.36320108141434,1.6,"n0"
15,8.38617065744102,0.265105856446838,"8.4",8.36997347494313,1.6,"n0"
16,8.39185022253856,0.267457027336081,"8.4",8.37437975544277,1.6,"n0"
17,8.39737916240155,0.269392843212123,"8.4",8.37938328280769,1.6,"n0"
18,8.40284363614287,0.270764456335524,"8.4",8.38263294169309,1.6,"n0"
19,8.40766533732612,0.271388562520101,"8.4",8.38883911586383,1.6,"n0"
20,8.41172941720078,0.271755459335062,"8.4",8.3966898751325,1.6,"n0"
21,8.41515383912552,0.2720441439621,"8.4",8.4002549198547,1.6,"n0"
22,8.41808012834031,0.272304255965036,"8.4",8.40609996742291,1.6,"n0"
