"day","mean","sd_total_count","mode","median","adj","param"
1,5.14193748787533,0.081285232678148,"5.1",5.1402521285547,0.4,"mumax"
2,5.18119065953813,0.109550039721019,"5.2",5.17185811853723,0.4,"mumax"
3,5.24998769769241,0.233142818998331,"5.2",5.20507286371446,0.4,"mumax"
4,5.33793895110363,0.376519476423115,"5.2",5.23879382521868,0.4,"mumax"
5,5.43563084516818,0.496458142114359,"5.3",5.28604944581792,0.4,"mumax"
6,5.54027925227499,0.589387014742678,"5.3",5.34156825321022,0.4,"mumax"
7,5.65276609566934,0.657780568054458,"5.3",5.4153339410579,0.4,"mumax"
8,5.77492924598069,0.705150537035309,"5.5",5.5220261336589,0.4,"mumax"
9,5.90757335711755,0.735144965752381,"5.6",5.65406069087298,0.4,"mumax"
10,6.04927201780768,0.751733898473261,"5.8",5.80724507004504,0.4,"mumax"
11,6.19639246678756,0.75918058349359,"5.9",5.98396797903059,0.4,"mumax"
12,6.34422486509735,0.761460443371846,"6.1",6.16270373070355,0.4,"mumax"
13,6.48828040978434,0.761630587986236,"6.3",6.34350760848316,0.4,"mumax"
14,6.62501682246111,0.761537321336251,"6.5",6.51614843357543,0.4,"mumax"
15,6.7520741123874,0.762023925315236,"6.6",6.67824601875605,0.4,"mumax"
16,6.86821503840073,0.763312642972878,"6.8",6.82709343996376,0.4,"mumax"
17,6.97306664146496,0.765270284678113,"6.9",6.96344229338167,0.4,"mumax"
18,7.06684165611687,0.767587462704278,"7",7.0821703584251,0.4,"mumax"
19,7.15013073627045,0.769921290350152,"7.1",7.18690642011709,0.4,"mumax"
20,7.22374836129869,0.771991690709475,"7.2",7.27535675283086,0.4,"mumax"
21,7.28861658435113,0.773616999283577,"7.3",7.3509234559409,0.4,"mumax"
22,7.34568256582324,0.77470626157848,"7.4",7.41834221226118,0.4,"mumax"
1,5.13255842488318,0.0895813330499583,"5.1",5.12859894888673,0.6,"mumax"
2,5.18852873306089,0.159103956607893,"5.1",5.1664451004201,0.6,"mumax"
3,5.2945337515766,0.361178306357896,"5.2",5.20727164732748,0.6,"mumax"
4,5.42038574214072,0.53938005072365,"5.2",5.25299813783835,0.6,"mumax"
5,5.55444626461757,0.668067735212572,"5.3",5.30735705070765,0.6,"mumax"
6,5.70037326852272,0.752864324599191,"5.3",5.39994656809274,0.6,"mumax"
7,5.8662902599011,0.800731929807728,"5.5",5.55008376470326,0.6,"mumax"
8,6.05610609193512,0.818508016720359,"5.7",5.75797463211807,0.6,"mumax"
9,6.26309316470056,0.81662187649935,"5.9",6.01789209986535,0.6,"mumax"
10,6.4722679192781,0.807682055013866,"6.2",6.28281433106068,0.6,"mumax"
11,6.6692114691242,0.800700529721297,"6.5",6.54358273955923,0.6,"mumax"
12,6.84542279222027,0.798546213816225,"6.7",6.77817466047041,0.6,"mumax"
13,6.99796221746748,0.799684502321131,"6.9",6.97921005389424,0.6,"mumax"
14,7.12722192237294,0.80182851867709,"7.1",7.14793060231824,0.6,"mumax"
15,7.2353808760564,0.803590698069795,"7.2",7.28504450493649,0.6,"mumax"
16,7.32526424486193,0.804231913170934,"7.4",7.39278342425772,0.6,"mumax"
17,7.39973764571608,0.803438081984396,"7.5",7.47692884449187,0.6,"mumax"
18,7.46150101314233,0.801247840340795,"7.5",7.54281079846935,0.6,"mumax"
19,7.51294775919451,0.79793679789932,"7.6",7.59684118458362,0.6,"mumax"
20,7.55609586881864,0.79384975382231,"7.6",7.63634022576502,0.6,"mumax"
21,7.59259677568894,0.789288313963426,"7.7",7.66650676232182,0.6,"mumax"
22,7.62378504879371,0.784472457605747,"7.7",7.68861854913212,0.6,"mumax"
1,5.12932720432582,0.101890131699415,"5.1",5.12207476974961,0.8,"mumax"
2,5.2038541621306,0.222076266927954,"5.1",5.16598062740555,0.8,"mumax"
