"day","prop_spoiled","adj","param"
1,0,0.4,"b_mumax"
2,0,0.4,"b_mumax"
3,0,0.4,"b_mumax"
4,0,0.4,"b_mumax"
5,0,0.4,"b_mumax"
6,0,0.4,"b_mumax"
7,0,0.4,"b_mumax"
8,0,0.4,"b_mumax"
9,0,0.4,"b_mumax"
10,0,0.4,"b_mumax"
11,0,0.4,"b_mumax"
12,0,0.4,"b_mumax"
13,0,0.4,"b_mumax"
14,0.003,0.4,"b_mumax"
15,0.006,0.4,"b_mumax"
16,0.019,0.4,"b_mumax"
17,0.03,0.4,"b_mumax"
18,0.037,0.4,"b_mumax"
19,0.048,0.4,"b_mumax"
20,0.054,0.4,"b_mumax"
21,0.06,0.4,"b_mumax"
22,0.067,0.4,"b_mumax"
1,0,0.6,"b_mumax"
2,0,0.6,"b_mumax"
3,0,0.6,"b_mumax"
4,0,0.6,"b_mumax"
5,0,0.6,"b_mumax"
6,0,0.6,"b_mumax"
7,0,0.6,"b_mumax"
8,0.001,0.6,"b_mumax"
9,0.006,0.6,"b_mumax"
10,0.009,0.6,"b_mumax"
11,0.039,0.6,"b_mumax"
12,0.064,0.6,"b_mumax"
13,0.087,0.6,"b_mumax"
14,0.098,0.6,"b_mumax"
15,0.113,0.6,"b_mumax"
16,0.126,0.6,"b_mumax"
17,0.142,0.6,"b_mumax"
18,0.156,0.6,"b_mumax"
19,0.169,0.6,"b_mumax"
20,0.183,0.6,"b_mumax"
21,0.198,0.6,"b_mumax"
22,0.21,0.6,"b_mumax"
1,0,0.8,"b_mumax"
2,0,0.8,"b_mumax"
3,0,0.8,"b_mumax"
4,0,0.8,"b_mumax"
5,0,0.8,"b_mumax"
6,0.007,0.8,"b_mumax"
7,0.014,0.8,"b_mumax"
8,0.024,0.8,"b_mumax"
9,0.089,0.8,"b_mumax"
10,0.124,0.8,"b_mumax"
11,0.148,0.8,"b_mumax"
12,0.178,0.8,"b_mumax"
13,0.199,0.8,"b_mumax"
14,0.228,0.8,"b_mumax"
15,0.265,0.8,"b_mumax"
16,0.298,0.8,"b_mumax"
17,0.325,0.8,"b_mumax"
18,0.35,0.8,"b_mumax"
19,0.39,0.8,"b_mumax"
20,0.431,0.8,"b_mumax"
21,0.487,0.8,"b_mumax"
22,0.54,0.8,"b_mumax"
1,0,1,"b_mumax"
2,0,1,"b_mumax"
3,0,1,"b_mumax"
4,0.006,1,"b_mumax"
5,0.015,1,"b_mumax"
6,0.029,1,"b_mumax"
7,0.064,1,"b_mumax"
8,0.149,1,"b_mumax"
9,0.188,1,"b_mumax"
10,0.243,1,"b_mumax"
11,0.284,1,"b_mumax"
12,0.319,1,"b_mumax"
13,0.356,1,"b_mumax"
14,0.392,1,"b_mumax"
15,0.431,1,"b_mumax"
16,0.488,1,"b_mumax"
17,0.546,1,"b_mumax"
18,0.609,1,"b_mumax"
19,0.69,1,"b_mumax"
20,0.759,1,"b_mumax"
21,0.822,1,"b_mumax"
22,0.867,1,"b_mumax"
1,0,1.2,"b_mumax"
2,0,1.2,"b_mumax"
3,0.004,1.2,"b_mumax"
4,0.023,1.2,"b_mumax"
5,0.041,1.2,"b_mumax"
6,0.085,1.2,"b_mumax"
7,0.197,1.2,"b_mumax"
8,0.26,1.2,"b_mumax"
9,0.304,1.2,"b_mumax"
10,0.346,1.2,"b_mumax"
11,0.388,1.2,"b_mumax"
12,0.432,1.2,"b_mumax"
13,0.475,1.2,"b_mumax"
14,0.533,1.2,"b_mumax"
15,0.596,1.2,"b_mumax"
16,0.663,1.2,"b_mumax"
17,0.736,1.2,"b_mumax"
18,0.801,1.2,"b_mumax"
19,0.851,1.2,"b_mumax"
20,0.885,1.2,"b_mumax"
21,0.925,1.2,"b_mumax"
22,0.956,1.2,"b_mumax"
1,0,1.4,"b_mumax"
2,0,1.4,"b_mumax"
3,0.022,1.4,"b_mumax"
4,0.041,1.4,"b_mumax"
5,0.073,1.4,"b_mumax"
6,0.224,1.4,"b_mumax"
7,0.291,1.4,"b_mumax"
8,0.345,1.4,"b_mumax"
9,0.382,1.4,"b_mumax"
10,0.429,1.4,"b_mumax"
11,0.471,1.4,"b_mumax"
12,0.523,1.4,"b_mumax"
13,0.579,1.4,"b_mumax"
14,0.642,1.4,"b_mumax"
15,0.708,1.4,"b_mumax"
16,0.781,1.4,"b_mumax"
17,0.838,1.4,"b_mumax"
18,0.875,1.4,"b_mumax"
19,0.909,1.4,"b_mumax"
20,0.947,1.4,"b_mumax"
21,0.966,1.4,"b_mumax"
22,0.966,1.4,"b_mumax"
1,0,1.6,"b_mumax"
2,0.003,1.6,"b_mumax"
3,0.039,1.6,"b_mumax"
4,0.073,1.6,"b_mumax"
5,0.213,1.6,"b_mumax"
6,0.3,1.6,"b_mumax"
7,0.356,1.6,"b_mumax"
8,0.405,1.6,"b_mumax"
9,0.445,1.6,"b_mumax"
10,0.494,1.6,"b_mumax"
11,0.531,1.6,"b_mumax"
12,0.584,1.6,"b_mumax"
13,0.656,1.6,"b_mumax"
14,0.718,1.6,"b_mumax"
15,0.784,1.6,"b_mumax"
16,0.841,1.6,"b_mumax"
17,0.877,1.6,"b_mumax"
18,0.916,1.6,"b_mumax"
19,0.951,1.6,"b_mumax"
20,0.969,1.6,"b_mumax"
21,0.969,1.6,"b_mumax"
22,0.969,1.6,"b_mumax"
