"day","prop_spoiled","adj","param"
1,0,0.4,"b_lag"
2,0,0.4,"b_lag"
3,0,0.4,"b_lag"
4,0.024,0.4,"b_lag"
5,0.051,0.4,"b_lag"
6,0.071,0.4,"b_lag"
7,0.09,0.4,"b_lag"
8,0.106,0.4,"b_lag"
9,0.121,0.4,"b_lag"
10,0.144,0.4,"b_lag"
11,0.162,0.4,"b_lag"
12,0.181,0.4,"b_lag"
13,0.204,0.4,"b_lag"
14,0.232,0.4,"b_lag"
15,0.259,0.4,"b_lag"
16,0.335,0.4,"b_lag"
17,0.568,0.4,"b_lag"
18,0.912,0.4,"b_lag"
19,0.943,0.4,"b_lag"
20,0.944,0.4,"b_lag"
21,0.947,0.4,"b_lag"
22,0.949,0.4,"b_lag"
1,0,0.6,"b_lag"
2,0,0.6,"b_lag"
3,0,0.6,"b_lag"
4,0,0.6,"b_lag"
5,0.012,0.6,"b_lag"
6,0.052,0.6,"b_lag"
7,0.076,0.6,"b_lag"
8,0.094,0.6,"b_lag"
9,0.111,0.6,"b_lag"
10,0.133,0.6,"b_lag"
11,0.153,0.6,"b_lag"
12,0.171,0.6,"b_lag"
13,0.196,0.6,"b_lag"
14,0.215,0.6,"b_lag"
15,0.239,0.6,"b_lag"
16,0.265,0.6,"b_lag"
17,0.317,0.6,"b_lag"
18,0.394,0.6,"b_lag"
19,0.597,0.6,"b_lag"
20,0.847,0.6,"b_lag"
21,0.941,0.6,"b_lag"
22,0.948,0.6,"b_lag"
1,0,0.8,"b_lag"
2,0,0.8,"b_lag"
3,0,0.8,"b_lag"
4,0,0.8,"b_lag"
5,0,0.8,"b_lag"
6,0.008,0.8,"b_lag"
7,0.025,0.8,"b_lag"
8,0.074,0.8,"b_lag"
9,0.095,0.8,"b_lag"
10,0.118,0.8,"b_lag"
11,0.137,0.8,"b_lag"
12,0.158,0.8,"b_lag"
13,0.177,0.8,"b_lag"
14,0.2,0.8,"b_lag"
15,0.22,0.8,"b_lag"
16,0.248,0.8,"b_lag"
17,0.271,0.8,"b_lag"
18,0.313,0.8,"b_lag"
19,0.348,0.8,"b_lag"
20,0.408,0.8,"b_lag"
21,0.509,0.8,"b_lag"
22,0.657,0.8,"b_lag"
1,0,1,"b_lag"
2,0,1,"b_lag"
3,0,1,"b_lag"
4,0,1,"b_lag"
5,0,1,"b_lag"
6,0.005,1,"b_lag"
7,0.011,1,"b_lag"
8,0.015,1,"b_lag"
9,0.032,1,"b_lag"
10,0.094,1,"b_lag"
11,0.117,1,"b_lag"
12,0.138,1,"b_lag"
13,0.161,1,"b_lag"
14,0.183,1,"b_lag"
15,0.201,1,"b_lag"
16,0.223,1,"b_lag"
17,0.247,1,"b_lag"
18,0.276,1,"b_lag"
19,0.308,1,"b_lag"
20,0.333,1,"b_lag"
21,0.358,1,"b_lag"
22,0.397,1,"b_lag"
1,0,1.2,"b_lag"
2,0,1.2,"b_lag"
3,0,1.2,"b_lag"
4,0,1.2,"b_lag"
5,0,1.2,"b_lag"
6,0.001,1.2,"b_lag"
7,0.007,1.2,"b_lag"
8,0.013,1.2,"b_lag"
9,0.02,1.2,"b_lag"
10,0.027,1.2,"b_lag"
11,0.04,1.2,"b_lag"
12,0.108,1.2,"b_lag"
13,0.133,1.2,"b_lag"
14,0.161,1.2,"b_lag"
15,0.184,1.2,"b_lag"
16,0.204,1.2,"b_lag"
17,0.219,1.2,"b_lag"
18,0.248,1.2,"b_lag"
19,0.276,1.2,"b_lag"
20,0.301,1.2,"b_lag"
21,0.323,1.2,"b_lag"
22,0.338,1.2,"b_lag"
1,0,1.4,"b_lag"
2,0,1.4,"b_lag"
3,0,1.4,"b_lag"
4,0,1.4,"b_lag"
5,0,1.4,"b_lag"
6,0,1.4,"b_lag"
7,0.005,1.4,"b_lag"
8,0.011,1.4,"b_lag"
9,0.019,1.4,"b_lag"
10,0.024,1.4,"b_lag"
11,0.031,1.4,"b_lag"
12,0.04,1.4,"b_lag"
13,0.047,1.4,"b_lag"
14,0.103,1.4,"b_lag"
15,0.15,1.4,"b_lag"
16,0.177,1.4,"b_lag"
17,0.194,1.4,"b_lag"
18,0.219,1.4,"b_lag"
19,0.248,1.4,"b_lag"
20,0.269,1.4,"b_lag"
21,0.288,1.4,"b_lag"
22,0.307,1.4,"b_lag"
1,0,1.6,"b_lag"
2,0,1.6,"b_lag"
3,0,1.6,"b_lag"
4,0,1.6,"b_lag"
5,0,1.6,"b_lag"
6,0,1.6,"b_lag"
7,0,1.6,"b_lag"
8,0.009,1.6,"b_lag"
9,0.015,1.6,"b_lag"
10,0.022,1.6,"b_lag"
11,0.029,1.6,"b_lag"
12,0.034,1.6,"b_lag"
13,0.043,1.6,"b_lag"
14,0.048,1.6,"b_lag"
15,0.056,1.6,"b_lag"
16,0.106,1.6,"b_lag"
17,0.148,1.6,"b_lag"
18,0.187,1.6,"b_lag"
19,0.213,1.6,"b_lag"
20,0.24,1.6,"b_lag"
21,0.262,1.6,"b_lag"
22,0.279,1.6,"b_lag"
