"day","mean","sd_total_count","mode","median","adj","param"
1,5.08635647501445,0.102330863409544,"5.1",5.08069917893008,1,"no_of_strains"
2,5.14652169087477,0.220150199628083,"5.1",5.12008423413981,1,"no_of_strains"
3,5.25770609797349,0.470828956825561,"5",5.13235698146445,1,"no_of_strains"
4,5.36914991779339,0.625337282960287,"5.1",5.16425121192509,1,"no_of_strains"
5,5.50242989371976,0.72269952149766,"5.1",5.26938946129224,1,"no_of_strains"
6,5.67024883877536,0.800942874117082,"5",5.39836603545735,1,"no_of_strains"
7,5.84993516257277,0.892536530777329,"5",5.4802679255236,1,"no_of_strains"
8,6.01115560512533,0.992771057355315,"5",5.59129448907198,1,"no_of_strains"
9,6.13937324331187,1.0803637822495,"5",5.70611484052528,1,"no_of_strains"
10,6.23693307888174,1.14479579308914,"7.4",5.83155971739358,1,"no_of_strains"
11,6.31476318887781,1.18704160283584,"7.5",5.97429819259645,1,"no_of_strains"
12,6.38060779045924,1.21104341114765,"7.6",6.13150240368766,1,"no_of_strains"
13,6.44190770530583,1.21920722933715,"7.7",6.31772017064367,1,"no_of_strains"
14,6.5036634844301,1.21316893585387,"7.7",6.52833391790018,1,"no_of_strains"
15,6.56679158077831,1.19754986925715,"7.7",6.62516158231882,1,"no_of_strains"
16,6.62927706074599,1.17766540442884,"7.7",6.66775644441672,1,"no_of_strains"
17,6.68903985557671,1.15671587726655,"7.7",6.77689091943692,1,"no_of_strains"
18,6.74490954712125,1.13609848082605,"7.7",6.91734347792816,1,"no_of_strains"
19,6.79650141502227,1.11629765936261,"7.7",7.01428243431638,1,"no_of_strains"
20,6.84388596372247,1.09744574682385,"7.7",7.15963602288128,1,"no_of_strains"
21,6.887343901454,1.07955229487613,"7.7",7.29902403124127,1,"no_of_strains"
22,6.92722855633115,1.06258753629382,"7.7",7.40764110149868,1,"no_of_strains"
1,5.10225597449104,0.0851392941561976,"5.1",5.09821693586711,2,"no_of_strains"
2,5.17536907809599,0.201714013910956,"5.1",5.14361068327815,2,"no_of_strains"
