"day","mean","sd_total_count","mode","median","adj","param"
1,5.12975922707607,0.118635226546214,"5.1",5.11730409619932,0.4,"lag_tmin"
2,5.24942681846998,0.363883050000356,"5.1",5.16665316624695,0.4,"lag_tmin"
3,5.41934643958564,0.622546850452827,"5.2",5.21030085423372,0.4,"lag_tmin"
4,5.58548276236084,0.797988416823752,"5.2",5.25963637361316,0.4,"lag_tmin"
5,5.74603665716428,0.912942193435424,"5.2",5.32678969287046,0.4,"lag_tmin"
6,5.91827172830438,0.98211417178023,"5.2",5.45912815899372,0.4,"lag_tmin"
7,6.12804326494021,1.00610918035898,"5.3",5.7305442587035,0.4,"lag_tmin"
8,6.38988949514743,0.985100712002944,"8.2",6.10867157844207,0.4,"lag_tmin"
9,6.67836037789221,0.936973861123863,"6.5",6.5286730922406,0.4,"lag_tmin"
10,6.94483100971255,0.892494394308347,"6.9",6.8909928885261,0.4,"lag_tmin"
11,7.16027889569085,0.867142386504905,"7.1",7.17269522586951,0.4,"lag_tmin"
12,7.32246751354292,0.856636644175109,"7.3",7.36994581492115,0.4,"lag_tmin"
13,7.4406372232184,0.852379391050359,"7.5",7.50837916866354,0.4,"lag_tmin"
14,7.52631978789456,0.848013541081398,"7.6",7.60072578741147,0.4,"lag_tmin"
15,7.58976643076316,0.840790336902277,"7.6",7.6589627773787,0.4,"lag_tmin"
16,7.63842199931136,0.830867616062748,"7.7",7.69600846450934,0.4,"lag_tmin"
17,7.67709239070526,0.819618571031291,"7.7",7.7183112225185,0.4,"lag_tmin"
18,7.70881581005034,0.808326923086981,"7.7",7.7332060185877,0.4,"lag_tmin"
19,7.73560694633481,0.797695812733174,"7.7",7.74906376856038,0.4,"lag_tmin"
20,7.75883659027048,0.787942216753715,"7.7",7.75891928280277,0.4,"lag_tmin"
21,7.77943349591931,0.77903265999708,"7.7",7.76581724105434,0.4,"lag_tmin"
22,7.79802810885286,0.770848057578834,"7.7",7.77229682975579,0.4,"lag_tmin"
1,5.12909812872756,0.118883257965176,"5.1",5.11662590135064,0.6,"lag_tmin"
2,5.23745913659934,0.330008036169858,"5.1",5.16677201580965,0.6,"lag_tmin"
3,5.40896144964316,0.59850073204965,"5.2",5.21269206569446,0.6,"lag_tmin"
4,5.58049549935223,0.782722734995728,"5.2",5.26436396997808,0.6,"lag_tmin"
5,5.75030056204792,0.899069920060416,"5.2",5.33888227115269,0.6,"lag_tmin"
6,5.94237159519729,0.959889340988941,"5.3",5.51036729425566,0.6,"lag_tmin"
7,6.18683336351162,0.964913664075883,"5.6",5.8183248387231,0.6,"lag_tmin"
8,6.48348889110468,0.92528060980946,"6.2",6.22506259256106,0.6,"lag_tmin"
9,6.78162157446294,0.879319734559172,"6.6",6.63841501486943,0.6,"lag_tmin"
10,7.03373775274617,0.854610816715224,"6.9",6.97945345716332,0.6,"lag_tmin"
11,7.22673282546035,0.84812580761651,"7.2",7.23664284532478,0.6,"lag_tmin"
12,7.36817281870986,0.847863651504416,"7.4",7.41780294180673,0.6,"lag_tmin"
13,7.47089143785531,0.847573836066382,"7.5",7.54149501855713,0.6,"lag_tmin"
14,7.54614882838218,0.844528745555772,"7.6",7.62236602542305,0.6,"lag_tmin"
15,7.6027578992035,0.837370788162623,"7.7",7.6721050166857,0.6,"lag_tmin"
16,7.64708131373448,0.826833817648368,"7.7",7.70384227542413,0.6,"lag_tmin"
17,7.68315415768122,0.814754862444086,"7.7",7.72316181279862,0.6,"lag_tmin"
18,7.71340151999667,0.802711078442609,"7.7",7.74056880242002,0.6,"lag_tmin"
19,7.73939135042864,0.791511110457516,"7.7",7.75323514017607,0.6,"lag_tmin"
20,7.76221952415497,0.781361722912878,"7.7",7.76158878406733,0.6,"lag_tmin"
21,7.78265403696556,0.772183006409116,"7.7",7.7674743487019,0.6,"lag_tmin"
22,7.80122847351714,0.763809775345269,"7.7",7.77411966308772,0.6,"lag_tmin"
1,5.12914402137929,0.119162266005408,"5.1",5.11749654211015,0.8,"lag_tmin"
2,5.22909223116272,0.306174766038202,"5.1",5.16621240118255,0.8,"lag_tmin"
3,5.40153163384591,0.581077779783133,"5.2",5.21475238366398,0.8,"lag_tmin"
4,5.57736876940476,0.771666443938066,"5.2",5.26860658626186,0.8,"lag_tmin"
5,5.75487606046673,0.888573054963797,"5.2",5.35274855523462,0.8,"lag_tmin"
6,5.96233375171532,0.942835289728099,"5.3",5.54113328934481,0.8,"lag_tmin"
7,6.22963312554533,0.936295044135861,"5.8",5.88033326965619,0.8,"lag_tmin"
8,6.54099603168205,0.892753093646671,"6.1",6.29420229363173,0.8,"lag_tmin"
9,6.83628955154529,0.855787979502858,"6.6",6.70291270986191,0.8,"lag_tmin"
10,7.07678958009082,0.841495072348531,"7",7.03434918332302,0.8,"lag_tmin"
11,7.25760731397726,0.841857454750321,"7.2",7.27972745175197,0.8,"lag_tmin"
12,7.3887749558032,0.845678573178611,"7.4",7.44803342848704,0.8,"lag_tmin"
13,7.48389992387844,0.846519695090668,"7.5",7.56096881714698,0.8,"lag_tmin"
14,7.5543645322136,0.843213412130749,"7.6",7.63397148058826,0.8,"lag_tmin"
15,7.60809442467061,0.835552737494196,"7.7",7.67917036737001,0.8,"lag_tmin"
16,7.65067115509063,0.824412492543274,"7.7",7.70905079338184,0.8,"lag_tmin"
17,7.6857366228039,0.811729663047015,"7.7",7.72750405642036,0.8,"lag_tmin"
