"day","mean","sd_total_count","mode","median","adj","param"
18,7.7468093300107,0.76825007137685,"7.7",7.75711731709789,0.8,"lag"
19,7.76944254964612,0.759752338070486,"7.7",7.76334154661357,0.8,"lag"
20,7.78976587832936,0.751810023425641,"7.7",7.7686547466554,0.8,"lag"
21,7.8083084232612,0.744297906337929,"7.7",7.77453372268508,0.8,"lag"
22,7.82544398953863,0.737118623741797,"7.7",7.78195146034829,0.8,"lag"
1,5.12930392590777,0.119325641529161,"5.1",5.11718429647814,1,"lag"
2,5.22294715987278,0.289146165743708,"5.1",5.1654201056445,1,"lag"
3,5.39595904755356,0.567813880445037,"5.2",5.21603792996702,1,"lag"
4,5.57528342079365,0.763241457911527,"5.2",5.27165783199557,1,"lag"
5,5.75900991892838,0.880455469056703,"5.2",5.36105860493098,1,"lag"
6,5.97813204638887,0.929941339726657,"5.4",5.56981391215589,1,"lag"
7,6.26027718202914,0.91684920974086,"5.7",5.91757622157806,1,"lag"
8,6.57793247422422,0.87412781549152,"6.3",6.34756727375582,1,"lag"
9,6.86914471102926,0.844052559233051,"6.7",6.75287806674594,1,"lag"
10,7.10190179418471,0.835459161752696,"7",7.0740900447468,1,"lag"
11,7.27524851018048,0.838712561507358,"7.3",7.30917573457396,1,"lag"
12,7.40047896943194,0.844550555801336,"7.4",7.4682154914396,1,"lag"
13,7.49112555806004,0.846303454510424,"7.6",7.57272325022692,1,"lag"
14,7.55868979554832,0.842656386867771,"7.6",7.64075305171374,1,"lag"
15,7.61083175275534,0.834422226730003,"7.7",7.68376682527232,1,"lag"
16,7.65252261179718,0.822779543735729,"7.7",7.71208474308973,1,"lag"
17,7.68709981118039,0.809659443178856,"7.7",7.73097663996038,1,"lag"
18,7.71659911399908,0.796784701463487,"7.7",7.7470137546369,1,"lag"
19,7.74228132598876,0.785019408165899,"7.7",7.7565398606633,1,"lag"
20,7.76503952864226,0.774524500383229,"7.7",7.76335544193308,1,"lag"
21,7.7855316446927,0.765144486105006,"7.7",7.76883650408601,1,"lag"
22,7.80423149373548,0.756651534472499,"7.7",7.77578846683408,1,"lag"
1,5.12237145157424,0.120566926069389,"5.1",5.11023624332523,1.2,"lag"
2,5.18928242499175,0.255472309052035,"5.1",5.14236559521498,1.2,"lag"
