"day","mean","sd_total_count","mode","median","adj","param"
1,4.41737589652551,0.381904207778562,"4.6",4.51744594840089,0.4,"nmax"
2,4.57667039365477,0.339653115402154,"4.7",4.65467457882551,0.4,"nmax"
3,4.65580934066806,0.305450669519331,"4.7",4.7140305293764,0.4,"nmax"
4,4.74608086145575,0.277958290338616,"4.8",4.78776089247684,0.4,"nmax"
5,4.82894432259693,0.268936615121498,"4.9",4.86789490244341,0.4,"nmax"
6,4.86158244703116,0.264904290173608,"4.9",4.90019639404348,0.4,"nmax"
7,4.87821993699965,0.258112114521776,"4.9",4.91794705648744,0.4,"nmax"
8,4.88906062717136,0.248563520187077,"4.9",4.9281608877986,0.4,"nmax"
9,4.896397953029,0.233951256353869,"4.9",4.93448680520152,0.4,"nmax"
10,4.90531734164534,0.211927086839221,"4.9",4.93800049059826,0.4,"nmax"
11,4.9180021902482,0.178951764021339,"5",4.94298088838319,0.4,"nmax"
12,4.93728885644595,0.140094961544003,"5",4.95423692485015,0.4,"nmax"
13,4.96049864857789,0.105910685116501,"5",4.96772647726053,0.4,"nmax"
14,4.98309152953041,0.0832043924029551,"5",4.98471893500116,0.4,"nmax"
15,5.00028874050283,0.0731082942300338,"5",5.00009976567316,0.4,"nmax"
16,5.01113275830412,0.0691628773718113,"5",5.00998798231192,0.4,"nmax"
17,5.01770350994963,0.0673969973466532,"5",5.01673497341221,0.4,"nmax"
18,5.02176336246506,0.0664686205763641,"5",5.01995017650804,0.4,"nmax"
19,5.0243393989517,0.0658769156217619,"5",5.02252734266431,0.4,"nmax"
20,5.02603759319663,0.0654499276050281,"5",5.02416409267914,0.4,"nmax"
21,5.0272111430225,0.0651295635949216,"5",5.0258085577371,0.4,"nmax"
22,5.02806157941867,0.0648868284500109,"5",5.02675374441395,0.4,"nmax"
1,4.9847390506011,0.13662721613824,"5",4.99176710049326,0.6,"nmax"
2,5.02221476682319,0.159265973881159,"5",5.0184565771658,0.6,"nmax"
3,5.06889185509361,0.176583385940963,"5.1",5.06524869099662,0.6,"nmax"
4,5.10120729325074,0.181853799531405,"5.1",5.09560845116595,0.6,"nmax"
5,5.14015884587534,0.182674940197064,"5.1",5.12199801930722,0.6,"nmax"
6,5.16960549773889,0.181264271362986,"5.1",5.15223268067372,0.6,"nmax"
