"day","mean","sd_total_count","mode","median","adj","param"
1,5.21229870593831,0.162139724409905,"5.2",5.19122091077875,0.4,"lag"
2,5.43558241771584,0.496479000701498,"5.3",5.28604944581792,0.4,"lag"
3,5.71246059431519,0.683919010901838,"5.4",5.46379066978242,0.4,"lag"
4,6.0491854544197,0.751805702839521,"5.7",5.80724507004504,0.4,"lag"
5,6.41688937437541,0.761775128304248,"6.2",6.25490878225598,0.4,"lag"
6,6.75198268313692,0.762193078645665,"6.6",6.67824601875605,0.4,"lag"
7,7.02120284574503,0.766643937640159,"7",7.02524736308833,0.4,"lag"
8,7.22362585567868,0.772300283369342,"7.2",7.27535675283086,0.4,"lag"
9,7.37143881597877,0.775419939645464,"7.4",7.44692573551354,0.4,"lag"
10,7.47878823411336,0.775156533841503,"7.5",7.56116210318123,0.4,"lag"
11,7.55759292504229,0.772108864916422,"7.6",7.63368650030752,0.4,"lag"
12,7.61676054458626,0.767147876370121,"7.7",7.68153362728057,0.4,"lag"
13,7.66255221095389,0.761016746378301,"7.7",7.71098757019404,0.4,"lag"
14,7.6992191788491,0.754245376681617,"7.7",7.73134329706786,0.4,"lag"
15,7.72959685968207,0.747177044899343,"7.7",7.74726230617143,0.4,"lag"
16,7.75556215765127,0.740022145491686,"7.7",7.75722251111212,0.4,"lag"
17,7.77835671845422,0.732905759810236,"7.7",7.76375736680318,0.4,"lag"
18,7.79880612350332,0.725901237061059,"7.7",7.76924394884924,0.4,"lag"
19,7.81746504013154,0.71905151975068,"7.7",7.77626448989778,0.4,"lag"
20,7.83471178219575,0.71238196984757,"7.8",7.78245246376284,0.4,"lag"
21,7.85080922365872,0.70590782786057,"7.8",7.79119892407394,0.4,"lag"
22,7.86594384442068,0.699638379756229,"7.8",7.80332940597013,0.4,"lag"
1,5.16352887211647,0.118307055298954,"5.1",5.15109852898852,0.6,"lag"
2,5.33529281388643,0.426020644754239,"5.2",5.21875007187249,0.6,"lag"
3,5.55437218046865,0.668105353319307,"5.3",5.30735705070765,0.6,"lag"
4,5.80823354665416,0.788571805226818,"5.4",5.49261948560842,0.6,"lag"
5,6.12373927988063,0.819521933886945,"5.8",5.83683346712096,0.6,"lag"
6,6.47217220367905,0.807806648208043,"6.2",6.28281433106068,0.6,"lag"
7,6.7891571120712,0.798955743884991,"6.6",6.70635006331884,0.6,"lag"
8,7.04343725054162,0.800624753241962,"7",7.03987977274406,0.6,"lag"
9,7.23524902930741,0.803911759984975,"7.2",7.28504261608948,0.6,"lag"
