"day","prop_spoiled","adj","param"
5,0.016,1,"highest_nmax_s12_0132"
6,0.058,1,"highest_nmax_s12_0132"
7,0.099,1,"highest_nmax_s12_0132"
8,0.13,1,"highest_nmax_s12_0132"
9,0.181,1,"highest_nmax_s12_0132"
10,0.335,1,"highest_nmax_s12_0132"
11,0.699,1,"highest_nmax_s12_0132"
12,0.937,1,"highest_nmax_s12_0132"
13,0.939,1,"highest_nmax_s12_0132"
14,0.944,1,"highest_nmax_s12_0132"
15,0.947,1,"highest_nmax_s12_0132"
16,0.947,1,"highest_nmax_s12_0132"
17,0.947,1,"highest_nmax_s12_0132"
18,0.948,1,"highest_nmax_s12_0132"
19,0.951,1,"highest_nmax_s12_0132"
20,0.953,1,"highest_nmax_s12_0132"
21,0.954,1,"highest_nmax_s12_0132"
22,0.955,1,"highest_nmax_s12_0132"
1,0,1.2,"fastest_strain_s12_0141"
2,0,1.2,"fastest_strain_s12_0141"
3,0.001,1.2,"fastest_strain_s12_0141"
4,0.007,1.2,"fastest_strain_s12_0141"
5,0.016,1.2,"fastest_strain_s12_0141"
6,0.058,1.2,"fastest_strain_s12_0141"
7,0.096,1.2,"fastest_strain_s12_0141"
8,0.128,1.2,"fastest_strain_s12_0141"
9,0.181,1.2,"fastest_strain_s12_0141"
10,0.339,1.2,"fastest_strain_s12_0141"
11,0.704,1.2,"fastest_strain_s12_0141"
12,0.947,1.2,"fastest_strain_s12_0141"
13,0.953,1.2,"fastest_strain_s12_0141"
14,0.956,1.2,"fastest_strain_s12_0141"
15,0.958,1.2,"fastest_strain_s12_0141"
16,0.958,1.2,"fastest_strain_s12_0141"
17,0.958,1.2,"fastest_strain_s12_0141"
18,0.958,1.2,"fastest_strain_s12_0141"
19,0.962,1.2,"fastest_strain_s12_0141"
20,0.963,1.2,"fastest_strain_s12_0141"
21,0.964,1.2,"fastest_strain_s12_0141"
22,0.964,1.2,"fastest_strain_s12_0141"
1,0,1.2,"highest_nmax_s12_0132"
2,0,1.2,"highest_nmax_s12_0132"
3,0.001,1.2,"highest_nmax_s12_0132"
4,0.007,1.2,"highest_nmax_s12_0132"
5,0.018,1.2,"highest_nmax_s12_0132"
6,0.06,1.2,"highest_nmax_s12_0132"
7,0.101,1.2,"highest_nmax_s12_0132"
8,0.133,1.2,"highest_nmax_s12_0132"
9,0.181,1.2,"highest_nmax_s12_0132"
10,0.332,1.2,"highest_nmax_s12_0132"
11,0.694,1.2,"highest_nmax_s12_0132"
12,0.932,1.2,"highest_nmax_s12_0132"
13,0.935,1.2,"highest_nmax_s12_0132"
14,0.94,1.2,"highest_nmax_s12_0132"
15,0.943,1.2,"highest_nmax_s12_0132"
16,0.943,1.2,"highest_nmax_s12_0132"
17,0.943,1.2,"highest_nmax_s12_0132"
18,0.943,1.2,"highest_nmax_s12_0132"
19,0.946,1.2,"highest_nmax_s12_0132"
20,0.948,1.2,"highest_nmax_s12_0132"
21,0.949,1.2,"highest_nmax_s12_0132"
22,0.95,1.2,"highest_nmax_s12_0132"
1,0,1.4,"fastest_strain_s12_0141"
2,0,1.4,"fastest_strain_s12_0141"
3,0.001,1.4,"fastest_strain_s12_0141"
4,0.007,1.4,"fastest_strain_s12_0141"
5,0.016,1.4,"fastest_strain_s12_0141"
6,0.056,1.4,"fastest_strain_s12_0141"
7,0.092,1.4,"fastest_strain_s12_0141"
8,0.124,1.4,"fastest_strain_s12_0141"
9,0.178,1.4,"fastest_strain_s12_0141"
10,0.345,1.4,"fastest_strain_s12_0141"
11,0.718,1.4,"fastest_strain_s12_0141"
12,0.961,1.4,"fastest_strain_s12_0141"
13,0.968,1.4,"fastest_strain_s12_0141"
14,0.97,1.4,"fastest_strain_s12_0141"
15,0.97,1.4,"fastest_strain_s12_0141"
16,0.97,1.4,"fastest_strain_s12_0141"
17,0.971,1.4,"fastest_strain_s12_0141"
18,0.971,1.4,"fastest_strain_s12_0141"
19,0.974,1.4,"fastest_strain_s12_0141"
20,0.974,1.4,"fastest_strain_s12_0141"
21,0.974,1.4,"fastest_strain_s12_0141"
22,0.974,1.4,"fastest_strain_s12_0141"
1,0,1.4,"highest_nmax_s12_0132"
2,0,1.4,"highest_nmax_s12_0132"
3,0.001,1.4,"highest_nmax_s12_0132"
4,0.007,1.4,"highest_nmax_s12_0132"
5,0.016,1.4,"highest_nmax_s12_0132"
6,0.059,1.4,"highest_nmax_s12_0132"
7,0.098,1.4,"highest_nmax_s12_0132"
8,0.132,1.4,"highest_nmax_s12_0132"
9,0.186,1.4,"highest_nmax_s12_0132"
10,0.329,1.4,"highest_nmax_s12_0132"
11,0.687,1.4,"highest_nmax_s12_0132"
12,0.933,1.4,"highest_nmax_s12_0132"
13,0.938,1.4,"highest_nmax_s12_0132"
14,0.943,1.4,"highest_nmax_s12_0132"
15,0.943,1.4,"highest_nmax_s12_0132"
16,0.944,1.4,"highest_nmax_s12_0132"
17,0.945,1.4,"highest_nmax_s12_0132"
18,0.946,1.4,"highest_nmax_s12_0132"
19,0.948,1.4,"highest_nmax_s12_0132"
20,0.949,1.4,"highest_nmax_s12_0132"
21,0.95,1.4,"highest_nmax_s12_0132"
22,0.952,1.4,"highest_nmax_s12_0132"
1,0,1.6,"fastest_strain_s12_0141"
2,0,1.6,"fastest_strain_s12_0141"
3,0.001,1.6,"fastest_strain_s12_0141"
4,0.007,1.6,"fastest_strain_s12_0141"
5,0.016,1.6,"fastest_strain_s12_0141"
6,0.055,1.6,"fastest_strain_s12_0141"
7,0.091,1.6,"fastest_strain_s12_0141"
8,0.126,1.6,"fastest_strain_s12_0141"
9,0.183,1.6,"fastest_strain_s12_0141"
10,0.355,1.6,"fastest_strain_s12_0141"
11,0.733,1.6,"fastest_strain_s12_0141"
12,0.979,1.6,"fastest_strain_s12_0141"
13,0.982,1.6,"fastest_strain_s12_0141"
14,0.984,1.6,"fastest_strain_s12_0141"
15,0.984,1.6,"fastest_strain_s12_0141"
16,0.984,1.6,"fastest_strain_s12_0141"
17,0.985,1.6,"fastest_strain_s12_0141"
18,0.985,1.6,"fastest_strain_s12_0141"
19,0.985,1.6,"fastest_strain_s12_0141"
20,0.986,1.6,"fastest_strain_s12_0141"
21,0.986,1.6,"fastest_strain_s12_0141"
22,0.986,1.6,"fastest_strain_s12_0141"
1,0,1.6,"highest_nmax_s12_0132"
2,0,1.6,"highest_nmax_s12_0132"
3,0.001,1.6,"highest_nmax_s12_0132"
4,0.007,1.6,"highest_nmax_s12_0132"
5,0.018,1.6,"highest_nmax_s12_0132"
6,0.062,1.6,"highest_nmax_s12_0132"
7,0.102,1.6,"highest_nmax_s12_0132"
8,0.136,1.6,"highest_nmax_s12_0132"
9,0.189,1.6,"highest_nmax_s12_0132"
10,0.329,1.6,"highest_nmax_s12_0132"
11,0.684,1.6,"highest_nmax_s12_0132"
12,0.926,1.6,"highest_nmax_s12_0132"
13,0.928,1.6,"highest_nmax_s12_0132"
14,0.934,1.6,"highest_nmax_s12_0132"
15,0.935,1.6,"highest_nmax_s12_0132"
16,0.936,1.6,"highest_nmax_s12_0132"
17,0.937,1.6,"highest_nmax_s12_0132"
18,0.938,1.6,"highest_nmax_s12_0132"
19,0.94,1.6,"highest_nmax_s12_0132"
20,0.941,1.6,"highest_nmax_s12_0132"
21,0.942,1.6,"highest_nmax_s12_0132"
22,0.944,1.6,"highest_nmax_s12_0132"
