"day","prop_spoiled","adj","param"
1,0,0.4,"lag"
2,0,0.4,"lag"
3,0.018,0.4,"lag"
4,0.055,0.4,"lag"
5,0.092,0.4,"lag"
6,0.123,0.4,"lag"
7,0.159,0.4,"lag"
8,0.223,0.4,"lag"
9,0.423,0.4,"lag"
10,0.847,0.4,"lag"
11,0.94,0.4,"lag"
12,0.946,0.4,"lag"
13,0.948,0.4,"lag"
14,0.95,0.4,"lag"
15,0.95,0.4,"lag"
16,0.951,0.4,"lag"
17,0.954,0.4,"lag"
18,0.954,0.4,"lag"
19,0.955,0.4,"lag"
20,0.955,0.4,"lag"
21,0.956,0.4,"lag"
22,0.958,0.4,"lag"
1,0,0.6,"lag"
2,0,0.6,"lag"
3,0.002,0.6,"lag"
4,0.03,0.6,"lag"
5,0.066,0.6,"lag"
6,0.102,0.6,"lag"
7,0.135,0.6,"lag"
8,0.186,0.6,"lag"
9,0.302,0.6,"lag"
10,0.648,0.6,"lag"
11,0.936,0.6,"lag"
12,0.941,0.6,"lag"
13,0.947,0.6,"lag"
14,0.948,0.6,"lag"
15,0.948,0.6,"lag"
16,0.95,0.6,"lag"
17,0.951,0.6,"lag"
18,0.954,0.6,"lag"
19,0.954,0.6,"lag"
20,0.955,0.6,"lag"
21,0.956,0.6,"lag"
22,0.956,0.6,"lag"
1,0,0.8,"lag"
2,0,0.8,"lag"
3,0.001,0.8,"lag"
4,0.007,0.8,"lag"
5,0.043,0.8,"lag"
6,0.083,0.8,"lag"
7,0.118,0.8,"lag"
8,0.156,0.8,"lag"
9,0.233,0.8,"lag"
10,0.454,0.8,"lag"
11,0.88,0.8,"lag"
12,0.939,0.8,"lag"
13,0.944,0.8,"lag"
14,0.947,0.8,"lag"
15,0.947,0.8,"lag"
16,0.948,0.8,"lag"
17,0.948,0.8,"lag"
18,0.952,0.8,"lag"
19,0.954,0.8,"lag"
20,0.954,0.8,"lag"
21,0.955,0.8,"lag"
22,0.956,0.8,"lag"
1,0,1,"lag"
2,0,1,"lag"
3,0.001,1,"lag"
4,0.007,1,"lag"
5,0.016,1,"lag"
6,0.058,1,"lag"
7,0.099,1,"lag"
8,0.13,1,"lag"
9,0.181,1,"lag"
10,0.335,1,"lag"
11,0.699,1,"lag"
12,0.937,1,"lag"
13,0.939,1,"lag"
14,0.944,1,"lag"
15,0.947,1,"lag"
16,0.947,1,"lag"
17,0.947,1,"lag"
18,0.948,1,"lag"
19,0.951,1,"lag"
20,0.953,1,"lag"
21,0.954,1,"lag"
22,0.955,1,"lag"
1,0,1.2,"lag"
2,0,1.2,"lag"
3,0.001,1.2,"lag"
4,0.006,1.2,"lag"
5,0.011,1.2,"lag"
6,0.033,1.2,"lag"
7,0.075,1.2,"lag"
8,0.113,1.2,"lag"
9,0.15,1.2,"lag"
10,0.247,1.2,"lag"
11,0.498,1.2,"lag"
12,0.902,1.2,"lag"
13,0.938,1.2,"lag"
14,0.942,1.2,"lag"
15,0.944,1.2,"lag"
16,0.947,1.2,"lag"
17,0.947,1.2,"lag"
18,0.947,1.2,"lag"
19,0.947,1.2,"lag"
20,0.951,1.2,"lag"
21,0.951,1.2,"lag"
22,0.954,1.2,"lag"
1,0,1.4,"lag"
2,0,1.4,"lag"
3,0,1.4,"lag"
4,0.005,1.4,"lag"
5,0.011,1.4,"lag"
6,0.021,1.4,"lag"
7,0.046,1.4,"lag"
8,0.088,1.4,"lag"
9,0.132,1.4,"lag"
10,0.188,1.4,"lag"
11,0.357,1.4,"lag"
12,0.764,1.4,"lag"
13,0.938,1.4,"lag"
14,0.94,1.4,"lag"
15,0.944,1.4,"lag"
16,0.946,1.4,"lag"
17,0.947,1.4,"lag"
18,0.947,1.4,"lag"
19,0.947,1.4,"lag"
20,0.947,1.4,"lag"
21,0.95,1.4,"lag"
22,0.951,1.4,"lag"
1,0,1.6,"lag"
2,0,1.6,"lag"
3,0,1.6,"lag"
4,0.005,1.6,"lag"
5,0.011,1.6,"lag"
6,0.02,1.6,"lag"
7,0.026,1.6,"lag"
8,0.066,1.6,"lag"
9,0.111,1.6,"lag"
10,0.158,1.6,"lag"
11,0.255,1.6,"lag"
12,0.553,1.6,"lag"
13,0.919,1.6,"lag"
14,0.938,1.6,"lag"
15,0.942,1.6,"lag"
16,0.944,1.6,"lag"
17,0.947,1.6,"lag"
18,0.947,1.6,"lag"
19,0.947,1.6,"lag"
20,0.947,1.6,"lag"
21,0.947,1.6,"lag"
22,0.95,1.6,"lag"
