"day","mean","sd_total_count","mode","median","adj","param"
1,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
2,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
3,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
4,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
5,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
6,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
7,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
8,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
9,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
10,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
11,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
12,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
13,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
14,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
15,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
16,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
17,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
18,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
19,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
20,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
21,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
22,5.03431523602415,0.0638491765413505,"5",5.03067714735996,0.4,"nmax"
1,5.05506111706641,0.0847440677032372,"5",5.04517720897052,0.6,"nmax"
2,5.07978591751247,0.110839721405589,"5",5.06428342204596,0.6,"nmax"
3,5.11930559277069,0.128276245259705,"5.1",5.10248320047256,0.6,"nmax"
4,5.14428928637545,0.140602444766088,"5.1",5.12386565127783,0.6,"nmax"
5,5.17122514469301,0.151388875643421,"5.1",5.14716337304967,0.6,"nmax"
6,5.19504707930735,0.15018302847495,"5.1",5.17071116327766,0.6,"nmax"
7,5.20275581361043,0.15366090349137,"5.2",5.17838060423345,0.6,"nmax"
8,5.20820271990083,0.156628907848979,"5.2",5.18406230514156,0.6,"nmax"
9,5.21254757437017,0.158995288920346,"5.2",5.19075972187162,0.6,"nmax"
10,5.2162039641381,0.160952754531277,"5.2",5.1927277014743,0.6,"nmax"
11,5.21935771052192,0.162765455200919,"5.2",5.19645764965303,0.6,"nmax"
12,5.22241514654692,0.16456595484443,"5.2",5.19875179382553,0.6,"nmax"
13,5.22530171083949,0.166223751731432,"5.2",5.20248667397417,0.6,"nmax"
