"day","prop_spoiled","adj","param"
1,0,0.4,"mumax_tmin"
2,0,0.4,"mumax_tmin"
3,0.021,0.4,"mumax_tmin"
4,0.058,0.4,"mumax_tmin"
5,0.097,0.4,"mumax_tmin"
6,0.141,0.4,"mumax_tmin"
7,0.179,0.4,"mumax_tmin"
8,0.22,0.4,"mumax_tmin"
9,0.262,0.4,"mumax_tmin"
10,0.298,0.4,"mumax_tmin"
11,0.322,0.4,"mumax_tmin"
12,0.36,0.4,"mumax_tmin"
13,0.386,0.4,"mumax_tmin"
14,0.412,0.4,"mumax_tmin"
15,0.43,0.4,"mumax_tmin"
16,0.46,0.4,"mumax_tmin"
17,0.488,0.4,"mumax_tmin"
18,0.503,0.4,"mumax_tmin"
19,0.523,0.4,"mumax_tmin"
20,0.548,0.4,"mumax_tmin"
21,0.569,0.4,"mumax_tmin"
22,0.579,0.4,"mumax_tmin"
1,0,0.6,"mumax_tmin"
2,0,0.6,"mumax_tmin"
3,0.02,0.6,"mumax_tmin"
4,0.047,0.6,"mumax_tmin"
5,0.077,0.6,"mumax_tmin"
6,0.112,0.6,"mumax_tmin"
7,0.151,0.6,"mumax_tmin"
8,0.178,0.6,"mumax_tmin"
9,0.212,0.6,"mumax_tmin"
10,0.24,0.6,"mumax_tmin"
11,0.268,0.6,"mumax_tmin"
12,0.296,0.6,"mumax_tmin"
13,0.315,0.6,"mumax_tmin"
14,0.334,0.6,"mumax_tmin"
15,0.364,0.6,"mumax_tmin"
16,0.382,0.6,"mumax_tmin"
17,0.4,0.6,"mumax_tmin"
18,0.416,0.6,"mumax_tmin"
19,0.427,0.6,"mumax_tmin"
20,0.448,0.6,"mumax_tmin"
21,0.471,0.6,"mumax_tmin"
22,0.487,0.6,"mumax_tmin"
1,0,0.8,"mumax_tmin"
2,0,0.8,"mumax_tmin"
3,0.013,0.8,"mumax_tmin"
4,0.038,0.8,"mumax_tmin"
5,0.069,0.8,"mumax_tmin"
6,0.091,0.8,"mumax_tmin"
7,0.123,0.8,"mumax_tmin"
8,0.151,0.8,"mumax_tmin"
9,0.166,0.8,"mumax_tmin"
10,0.199,0.8,"mumax_tmin"
11,0.22,0.8,"mumax_tmin"
12,0.247,0.8,"mumax_tmin"
13,0.272,0.8,"mumax_tmin"
14,0.291,0.8,"mumax_tmin"
15,0.31,0.8,"mumax_tmin"
16,0.327,0.8,"mumax_tmin"
17,0.349,0.8,"mumax_tmin"
18,0.371,0.8,"mumax_tmin"
19,0.387,0.8,"mumax_tmin"
20,0.408,0.8,"mumax_tmin"
21,0.413,0.8,"mumax_tmin"
22,0.429,0.8,"mumax_tmin"
1,0,1,"mumax_tmin"
2,0,1,"mumax_tmin"
3,0.007,1,"mumax_tmin"
4,0.032,1,"mumax_tmin"
5,0.053,1,"mumax_tmin"
6,0.076,1,"mumax_tmin"
7,0.099,1,"mumax_tmin"
8,0.124,1,"mumax_tmin"
9,0.145,1,"mumax_tmin"
10,0.161,1,"mumax_tmin"
11,0.19,1,"mumax_tmin"
12,0.212,1,"mumax_tmin"
13,0.236,1,"mumax_tmin"
14,0.258,1,"mumax_tmin"
15,0.276,1,"mumax_tmin"
16,0.295,1,"mumax_tmin"
17,0.314,1,"mumax_tmin"
18,0.323,1,"mumax_tmin"
19,0.333,1,"mumax_tmin"
20,0.347,1,"mumax_tmin"
21,0.36,1,"mumax_tmin"
22,0.372,1,"mumax_tmin"
1,0,1.2,"mumax_tmin"
2,0,1.2,"mumax_tmin"
3,0.006,1.2,"mumax_tmin"
4,0.025,1.2,"mumax_tmin"
5,0.044,1.2,"mumax_tmin"
6,0.065,1.2,"mumax_tmin"
7,0.078,1.2,"mumax_tmin"
8,0.102,1.2,"mumax_tmin"
9,0.125,1.2,"mumax_tmin"
10,0.148,1.2,"mumax_tmin"
11,0.162,1.2,"mumax_tmin"
12,0.186,1.2,"mumax_tmin"
13,0.207,1.2,"mumax_tmin"
14,0.222,1.2,"mumax_tmin"
15,0.239,1.2,"mumax_tmin"
16,0.246,1.2,"mumax_tmin"
17,0.257,1.2,"mumax_tmin"
18,0.267,1.2,"mumax_tmin"
19,0.277,1.2,"mumax_tmin"
20,0.293,1.2,"mumax_tmin"
21,0.308,1.2,"mumax_tmin"
22,0.318,1.2,"mumax_tmin"
1,0,1.4,"mumax_tmin"
2,0,1.4,"mumax_tmin"
3,0.003,1.4,"mumax_tmin"
4,0.021,1.4,"mumax_tmin"
5,0.033,1.4,"mumax_tmin"
6,0.054,1.4,"mumax_tmin"
7,0.072,1.4,"mumax_tmin"
8,0.091,1.4,"mumax_tmin"
9,0.109,1.4,"mumax_tmin"
10,0.131,1.4,"mumax_tmin"
11,0.14,1.4,"mumax_tmin"
12,0.157,1.4,"mumax_tmin"
13,0.163,1.4,"mumax_tmin"
14,0.182,1.4,"mumax_tmin"
15,0.196,1.4,"mumax_tmin"
16,0.211,1.4,"mumax_tmin"
17,0.223,1.4,"mumax_tmin"
18,0.228,1.4,"mumax_tmin"
19,0.236,1.4,"mumax_tmin"
20,0.244,1.4,"mumax_tmin"
21,0.252,1.4,"mumax_tmin"
22,0.263,1.4,"mumax_tmin"
1,0,1.6,"mumax_tmin"
2,0,1.6,"mumax_tmin"
3,0.001,1.6,"mumax_tmin"
4,0.018,1.6,"mumax_tmin"
5,0.03,1.6,"mumax_tmin"
6,0.048,1.6,"mumax_tmin"
7,0.067,1.6,"mumax_tmin"
8,0.075,1.6,"mumax_tmin"
9,0.095,1.6,"mumax_tmin"
10,0.109,1.6,"mumax_tmin"
11,0.123,1.6,"mumax_tmin"
12,0.129,1.6,"mumax_tmin"
13,0.138,1.6,"mumax_tmin"
14,0.147,1.6,"mumax_tmin"
15,0.156,1.6,"mumax_tmin"
16,0.171,1.6,"mumax_tmin"
17,0.179,1.6,"mumax_tmin"
18,0.188,1.6,"mumax_tmin"
19,0.197,1.6,"mumax_tmin"
20,0.205,1.6,"mumax_tmin"
21,0.217,1.6,"mumax_tmin"
22,0.224,1.6,"mumax_tmin"
