"package","initial_count_apc","storage_temp","tot_strains","final_nmax","day","total_count","mean_mumax","mean_lag","s12-0116","s12-0132","s12-0141","s12-0166","s12-0180","s12-0184"
2,5.00607160350348,5.12628209949851,3,8.41991907832221,20,7.95654542667112,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,15,7.74085440150953,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,22,8.03087625402132,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,19,7.91751684588324,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,2,5.09217688816925,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,11,7.34424495111518,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,21,7.99438673523873,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,6,5.67922341174402,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,12,7.49522464380785,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,14,7.68049945334783,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,5,5.40994848241174,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,13,7.60232099655756,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,1,5.05729781526543,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,10,7.13152433961092,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,17,7.83555433128898,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,18,7.87732185902378,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,3,5.14800459324658,0.732285741495417,7.38849843412417,0,1,1,0,1,0
2,5.00607160350348,5.12628209949851,3,8.41991907832221,7,6.05596074192113,0.732285741495417,7.38849843412417,0,1,1,0,1,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,12,7.4888690145392,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,1,5.13860891392256,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,22,7.76725775883946,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,15,7.70033453520899,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,16,7.72660652104168,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,11,7.33058798862415,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,21,7.76575569847983,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,9,6.75874691408195,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,20,7.7633389108812,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,10,7.09470866053266,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,3,5.14883100443674,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,14,7.65843162040583,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,2,5.14322869714602,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,5,5.23002854651784,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,7,5.82567957184667,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,19,7.75943960301959,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,13,7.59220141055613,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,6,5.42797471378045,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,18,7.75314246261956,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,8,6.31788425138039,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,17,7.74297850974261,0.735141074228167,4.91754466358447,1,1,1,0,0,0
3,5.05051330749947,3.44592472692106,3,8.33746795711482,4,5.16505166194708,0.735141074228167,4.91754466358447,1,1,1,0,0,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,1,5.12700365587279,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,11,8.200950817488,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,12,8.20125186470617,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,9,8.20026942712065,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,13,8.20529190770611,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,16,8.29834344458376,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,22,8.31998245216218,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,15,8.26989661134034,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,19,8.31888761213769,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,20,8.31961844848614,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,21,8.31988529288318,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,14,8.22939972684211,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,3,6.87357008262151,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,18,8.31690129607828,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,10,8.20079987595174,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,8,8.19834125989759,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,4,7.76653612624325,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,2,5.4783661887789,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,7,8.19133916913544,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,6,8.16600015442681,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,5,8.07546293330835,3.07936123125246,6.69243663351249,0,1,0,0,1,0
4,5.12476111291263,9.62173835359739,2,8.32003798206514,17,8.31161558080196,3.07936123125246,6.69243663351249,0,1,0,0,1,0
5,4.96833558121362,7.20403871468737,4,8.43645313532643,1,4.99726895650694,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,21,8.38834561500406,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,12,8.20643812350542,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,10,8.04952205631508,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,14,8.28184726062853,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,11,8.14228969149598,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,20,8.37279651879915,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,8,7.71524809731455,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,22,8.4018045026005,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,9,7.91418087641539,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,19,8.35698321281981,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,7,7.42463202222826,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,5,6.47706720157626,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,15,8.30328677715155,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,2,5.09674176810027,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,16,8.31855201818108,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,3,5.37107950774345,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,6,7.01405723500566,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,18,8.34285285567245,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,4,5.87492970352127,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,13,8.25096508097565,1.16220536335229,5.33530138891619,0,1,1,0,1,1
5,4.96833558121362,7.20403871468737,4,8.43645313532643,17,8.33071218275818,1.16220536335229,5.33530138891619,0,1,1,0,1,1
6,5.12258737464153,10.352646979808,2,8.32800906813136,11,8.25836522727857,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,1,5.12690011035749,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,8,8.21405554790544,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,22,8.32640839269155,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,7,8.20517455760608,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,6,8.19415214390629,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,10,8.24160453870273,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,14,8.29888785525057,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,16,8.31335626460723,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,12,8.27427957343416,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,21,8.32567910325716,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,20,8.32462221142462,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,19,8.32309578291428,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,5,8.15740434278678,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,9,8.22617670575025,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,2,5.65665733620782,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,13,8.28794984653204,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,15,8.30721981129143,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,3,7.30372268897427,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,17,8.31777290749203,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,18,8.32090221503214,2.72015418464111,2.39152177611622,0,1,1,0,0,0
6,5.12258737464153,10.352646979808,2,8.32800906813136,4,7.99184236805109,2.72015418464111,2.39152177611622,0,1,1,0,0,0
7,5.13283504914449,4.08090758346153,5,8.91602908050317,21,7.7930303776809,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,1,5.28871973942713,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,12,7.4325066176599,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,8,6.31765511057943,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,10,7.03191555557234,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,16,7.70190909071676,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,9,6.71055003980979,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,11,7.26816146387109,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,5,5.50111324464867,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,19,7.76190150362178,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,22,7.81000286567123,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,6,5.65132580173473,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,7,5.92812295596448,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,17,7.72651896929552,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,2,5.32317122585601,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,13,7.54360679334531,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,14,7.61786330853232,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,15,7.6676990348736,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,20,7.77728659223324,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,18,7.74560056820281,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,3,5.36423059034945,0.424633084770089,5.25786429874828,0,1,1,1,1,1
7,5.13283504914449,4.08090758346153,5,8.91602908050317,4,5.41813999664795,0.424633084770089,5.25786429874828,0,1,1,1,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,10,7.00354162490022,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,1,5.13922179965977,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,8,6.26093742727545,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,11,7.25017448884772,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,12,7.42449125135519,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,6,5.49948059901519,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,22,7.79395826992181,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,20,7.77750039030885,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,21,7.78594584326337,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,15,7.67825913907155,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,5,5.31797674981789,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,16,7.71415470851069,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,7,5.83195647358807,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,18,7.75535007312974,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,14,7.6245287767303,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,13,7.544033857934,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,9,6.67131836573607,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,17,7.73844001363646,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,4,5.23236638751633,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,19,7.76773286123196,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,3,5.18809956349875,0.593386879924025,6.48114243777141,1,1,1,0,1,1
8,5.06998429205438,4.45442541862878,5,8.44383958309354,2,5.16034109000797,0.593386879924025,6.48114243777141,1,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,11,8.00854993239282,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,20,8.35214596715667,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,8,7.39782290798443,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,7,7.05376235040892,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,6,6.63223950536306,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,1,5.09667490019728,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,10,7.86334856498965,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,12,8.11233274131821,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,9,7.6641729387089,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,5,6.15994288518844,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,19,8.33928020375807,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,21,8.3659867038534,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,17,8.31349091707389,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,18,8.32700033818142,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,22,8.37996832277705,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,15,8.27158065132602,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,4,5.70667326603651,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,16,8.29605963878297,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,3,5.36628781040261,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,2,5.17701963155075,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,13,8.18540680909329,0.999632286229491,5.51635749498451,0,1,1,0,1,1
9,5.06296947843326,6.6820651630941,4,8.43645313532643,14,8.23631809766359,0.999632286229491,5.51635749498451,0,1,1,0,1,1
10,4.93736254206779,4.91344383784959,4,8.42758964095112,11,7.24505221049192,0.756435175200154,7.26792348134277,1,1,1,0,1,0
10,4.93736254206779,4.91344383784959,4,8.42758964095112,17,7.76804868637781,0.756435175200154,7.26792348134277,1,1,1,0,1,0
10,4.93736254206779,4.91344383784959,4,8.42758964095112,8,6.26875797918918,0.756435175200154,7.26792348134277,1,1,1,0,1,0
10,4.93736254206779,4.91344383784959,4,8.42758964095112,1,4.98419669401717,0.756435175200154,7.26792348134277,1,1,1,0,1,0
10,4.93736254206779,4.91344383784959,4,8.42758964095112,21,7.87294640112876,0.756435175200154,7.26792348134277,1,1,1,0,1,0
10,4.93736254206779,4.91344383784959,4,8.42758964095112,5,5.2373040445008,0.756435175200154,7.26792348134277,1,1,1,0,1,0
10,4.93736254206779,4.91344383784959,4,8.42758964095112,16,7.73417105694831,0.756435175200154,7.26792348134277,1,1,1,0,1,0
10,4.93736254206779,4.91344383784959,4,8.42758964095112,13,7.54453809541728,0.756435175200154,7.26792348134277,1,1,1,0,1,0
10,4.93736254206779,4.91344383784959,4,8.42758964095112,7,5.83638344463881,0.756435175200154,7.26792348134277,1,1,1,0,1,0
10,4.93736254206779,4.91344383784959,4,8.42758964095112,20,7.84740432599349,0.756435175200154,7.26792348134277,1,1,1,0,1,0
10,4.93736254206779,4.91344383784959,4,8.42758964095112,19,7.82225804932911,0.756435175200154,7.26792348134277,1,1,1,0,1,0
