"temp","pop","model_type","n0","lag","mumax","nmax","lot"
6,"apc","buchanan_no_lag",4.38069316176736,NA,0.905008749426295,9.48053294280844,1
6,"apc","buchanan_no_lag",5.40945589869618,NA,0.939163483166234,9.61557568862562,2
6,"apc","buchanan_no_lag",3.35558821211614,NA,0.670959607906073,9.61841181025706,3
6,"apc","buchanan_no_lag",3.67019863123942,NA,0.622636947188886,9.38275945044778,4
6,"apc","buchanan_no_lag",5.42364062646032,NA,0.446598531502305,9.67840291968822,5
6,"apc","buchanan_no_lag",4.98492603138916,NA,0.560535377380619,9.57172024471074,6
10,"apc","buchanan_no_lag",4.2201464204563,NA,0.811706875030613,9.71536828868607,7
10,"apc","buchanan_no_lag",5.97825112077057,NA,0.788363606487627,9.69823839505161,8
