"day","mean","sd_total_count","mode","median","adj","param"
1,5.13803535447729,0.132455065810235,"5.1",5.12405967640375,0.4,"mumax_tmin"
2,5.27014465502227,0.354013489210016,"5.2",5.19005241614355,0.4,"mumax_tmin"
3,5.55552336454035,0.692820559712571,"5.2",5.29209472583228,0.4,"mumax_tmin"
4,5.84704445846783,0.909919500817116,"5.2",5.42990937387645,0.4,"mumax_tmin"
5,6.10015976485342,1.03521986003805,"5.3",5.6311943669938,0.4,"mumax_tmin"
6,6.31563948278759,1.10594350850044,"5.3",5.87791318830239,0.4,"mumax_tmin"
7,6.49909238527754,1.1449365089166,"8.2",6.16631971368479,0.4,"mumax_tmin"
8,6.66420339329099,1.15837074816359,"8.2",6.46132805663894,0.4,"mumax_tmin"
9,6.82964175991394,1.1422191441658,"8.2",6.75567463864604,0.4,"mumax_tmin"
10,6.98061493957367,1.116181108495,"8.2",7.00977886754276,0.4,"mumax_tmin"
11,7.09588713679232,1.10064188629474,"8.2",7.19975533444863,0.4,"mumax_tmin"
12,7.18446569340329,1.09030154528431,"8.2",7.37663345452751,0.4,"mumax_tmin"
13,7.25906033865923,1.07798238896212,"8.2",7.53293463003341,0.4,"mumax_tmin"
14,7.32735990488697,1.06145235764021,"8.2",7.66607428026803,0.4,"mumax_tmin"
15,7.39179034634011,1.03981768866396,"8.2",7.77501238225434,0.4,"mumax_tmin"
16,7.45308722817749,1.01390152055378,"8.2",7.87019713793567,0.4,"mumax_tmin"
17,7.51099191688807,0.986449087256212,"8.2",7.94663072520703,0.4,"mumax_tmin"
18,7.56481448561941,0.959687845097556,"8.2",8.01362718820684,0.4,"mumax_tmin"
19,7.61436677862108,0.934237808403253,"8.2",8.05806681476277,0.4,"mumax_tmin"
20,7.65989172681121,0.909877512037673,"8.2",8.09778976782192,0.4,"mumax_tmin"
21,7.70174558440162,0.886356562047645,"8.2",8.1316494791069,0.4,"mumax_tmin"
22,7.74029208030384,0.863570067430934,"8.2",8.1536759780905,0.4,"mumax_tmin"
1,5.1249202837289,0.128627971839765,"5.1",5.11051530901659,0.6,"mumax_tmin"
2,5.2475328983234,0.333549623443055,"5.1",5.17382168162832,0.6,"mumax_tmin"
3,5.49420851330274,0.65233622858703,"5.2",5.2592018546592,0.6,"mumax_tmin"
4,5.74370560318976,0.863584846103719,"5.2",5.36149686301789,0.6,"mumax_tmin"
5,5.96342792682429,0.991102318632511,"5.3",5.48432910457381,0.6,"mumax_tmin"
6,6.15579933127976,1.06643179443156,"5.3",5.63677469724911,0.6,"mumax_tmin"
7,6.32701871474169,1.10786777753964,"5.3",5.81888356760003,0.6,"mumax_tmin"
8,6.48842480309612,1.12078436387174,"5.4",6.04716433606499,0.6,"mumax_tmin"
9,6.65344234287232,1.1045542354725,"8.2",6.30138785452168,0.6,"mumax_tmin"
10,6.81517910140756,1.07070185619562,"8.2",6.55860313148527,0.6,"mumax_tmin"
11,6.95444259967044,1.03697486242983,"8.2",6.7446117647629,0.6,"mumax_tmin"
12,7.06950718900171,1.00646128888892,"8.2",6.91262772914419,0.6,"mumax_tmin"
13,7.16870279931638,0.975252338138552,"8.2",7.03603926287284,0.6,"mumax_tmin"
14,7.25933253723512,0.942219082652552,"8.2",7.16359474162433,0.6,"mumax_tmin"
15,7.34431004884949,0.906987832078252,"8.2",7.31238687576236,0.6,"mumax_tmin"
16,7.42454560510289,0.870058668320764,"8.2",7.44718279253704,0.6,"mumax_tmin"
17,7.4999023223637,0.833834044825898,"8.2",7.56431883738411,0.6,"mumax_tmin"
18,7.56985925022728,0.800102839038658,"8.2",7.66285483171347,0.6,"mumax_tmin"
19,7.63416148183988,0.76952187181462,"8.2",7.72775692445514,0.6,"mumax_tmin"
20,7.6928233825725,0.742108721268167,"8.2",7.82231678171184,0.6,"mumax_tmin"
21,7.74604005863576,0.717631809756675,"8.2",7.88942853977417,0.6,"mumax_tmin"
22,7.79413099015523,0.69580823679041,"8.3",7.94092629273506,0.6,"mumax_tmin"
1,5.12393204785046,0.124359545230343,"5.1",5.10827844654285,0.8,"mumax_tmin"
2,5.23193754057754,0.311799997951204,"5.1",5.16608680551399,0.8,"mumax_tmin"
3,5.44029784645185,0.610740518379693,"5.2",5.23433286586369,0.8,"mumax_tmin"
4,5.65283498098542,0.814431671762455,"5.2",5.31107769969494,0.8,"mumax_tmin"
5,5.84905889192979,0.938440920687971,"5.3",5.40464948501054,0.8,"mumax_tmin"
6,6.03672761365983,1.0069434158643,"5.3",5.54346247070056,0.8,"mumax_tmin"
7,6.22685734058678,1.03162162327792,"5.5",5.7433102297689,0.8,"mumax_tmin"
8,6.42760280990249,1.0189114590461,"5.7",5.97807144938026,0.8,"mumax_tmin"
9,6.63726726330019,0.979540086863423,"6",6.25017692619416,0.8,"mumax_tmin"
10,6.84153474031142,0.93111205072155,"6.3",6.51494807851944,0.8,"mumax_tmin"
11,7.02457747616949,0.889016721500943,"6.6",6.76542603721589,0.8,"mumax_tmin"
12,7.18010205908249,0.858186545229032,"6.8",6.97783399872396,0.8,"mumax_tmin"
13,7.31026682690342,0.834681976056065,"7",7.15551056325255,0.8,"mumax_tmin"
14,7.41986767067403,0.814992283985798,"7.2",7.29987056551647,0.8,"mumax_tmin"
15,7.51246599042817,0.796389735270703,"7.3",7.4165357544599,0.8,"mumax_tmin"
16,7.59074734317348,0.77759693571394,"7.4",7.50628729100429,0.8,"mumax_tmin"
17,7.65696896653976,0.759496646663632,"7.5",7.57680201965707,0.8,"mumax_tmin"
18,7.71288303812821,0.743225822698586,"7.6",7.6383075940052,0.8,"mumax_tmin"
19,7.76007994434267,0.729122459868118,"7.6",7.67991132138811,0.8,"mumax_tmin"
20,7.80008657382215,0.716939361510817,"7.7",7.71729350315038,0.8,"mumax_tmin"
21,7.83424843272978,0.706278828705158,"7.7",7.7631116474314,0.8,"mumax_tmin"
22,7.86368798696604,0.696788944902579,"7.7",7.80964198367505,0.8,"mumax_tmin"
1,5.12940864116668,0.119366743314342,"5.1",5.11777173049475,1,"mumax_tmin"
2,5.222993287903,0.289139046642667,"5.1",5.1654201056445,1,"mumax_tmin"
3,5.39594600038161,0.567818799583728,"5.2",5.21603792996702,1,"mumax_tmin"
4,5.5752109315046,0.763278488605554,"5.2",5.27158802368342,1,"mumax_tmin"
5,5.75888228365373,0.880535828451941,"5.2",5.36105860493098,1,"mumax_tmin"
6,5.97797293516574,0.930061944980184,"5.4",5.56981391215589,1,"mumax_tmin"
7,6.26013151629941,0.916986419604844,"5.7",5.91757622157806,1,"mumax_tmin"
8,6.57780952711039,0.874289600449417,"6.3",6.34756727375582,1,"mumax_tmin"
9,6.86902231576362,0.844272108060784,"6.7",6.75287806674594,1,"mumax_tmin"
10,7.10176730171971,0.835748927591571,"7",7.0740900447468,1,"mumax_tmin"
11,7.27509759332791,0.839071903175047,"7.3",7.30917573457396,1,"mumax_tmin"
12,7.40031006460567,0.844976837438412,"7.4",7.46821266887456,1,"mumax_tmin"
13,7.49093795114493,0.846796672570472,"7.6",7.57272325022692,1,"mumax_tmin"
14,7.5584830648841,0.843218754697067,"7.6",7.64070419666444,1,"mumax_tmin"
15,7.61060559383217,0.835057164643403,"7.7",7.68376682527232,1,"mumax_tmin"
16,7.65227677467842,0.823491155676582,"7.7",7.71208179421911,1,"mumax_tmin"
17,7.68683407518833,0.810451421719908,"7.7",7.73097663996038,1,"mumax_tmin"
18,7.71631327623748,0.797659672419692,"7.7",7.7470137546369,1,"mumax_tmin"
19,7.7419751955851,0.785979091981173,"7.7",7.75651604081179,1,"mumax_tmin"
20,7.76471292360302,0.775570187712788,"7.7",7.76335544193308,1,"mumax_tmin"
21,7.78518439007073,0.766277380737529,"7.7",7.76883650408601,1,"mumax_tmin"
22,7.80386342051552,0.757872904453691,"7.7",7.77578846683408,1,"mumax_tmin"
1,5.13594583842525,0.114402566026647,"5.1",5.12652829802172,1.2,"mumax_tmin"
2,5.21676708956234,0.267093760913991,"5.1",5.16666865969125,1.2,"mumax_tmin"
3,5.3599605508859,0.524878059392376,"5.2",5.20553675002689,1.2,"mumax_tmin"
4,5.51093018417822,0.711312753177374,"5.2",5.24530296141332,1.2,"mumax_tmin"
5,5.69641298795628,0.821927161936098,"5.2",5.34664096115769,1.2,"mumax_tmin"
6,6.01261356612265,0.847550296489464,"5.7",5.72431583891126,1.2,"mumax_tmin"
7,6.46717731279622,0.817209283914167,"6.3",6.35653773276159,1.2,"mumax_tmin"
8,6.87522421253989,0.819710244643966,"6.9",6.91443647080046,1.2,"mumax_tmin"
9,7.1506407937735,0.85060978418588,"7.3",7.28444973498247,1.2,"mumax_tmin"
10,7.31815478240121,0.876845673732532,"7.5",7.50009233286206,1.2,"mumax_tmin"
11,7.41840827486396,0.891234339792301,"7.6",7.61689770401874,1.2,"mumax_tmin"
12,7.48090082407868,0.896483275618286,"7.7",7.67691498498246,1.2,"mumax_tmin"
13,7.5236012751836,0.894254292903453,"7.7",7.70875617947806,1.2,"mumax_tmin"
14,7.55655774172609,0.887026254922899,"7.7",7.72439569035317,1.2,"mumax_tmin"
15,7.58446810268014,0.877036885182713,"7.7",7.73226813075506,1.2,"mumax_tmin"
16,7.60937960604122,0.865465326100075,"7.7",7.7404643835468,1.2,"mumax_tmin"
17,7.63234245011039,0.853453843233984,"7.7",7.74694671832967,1.2,"mumax_tmin"
18,7.65379957125889,0.8420211409336,"7.7",7.75211430837735,1.2,"mumax_tmin"
19,7.67388846413715,0.831685131448079,"7.7",7.75674236559278,1.2,"mumax_tmin"
20,7.6926989776176,0.822499302386251,"7.7",7.76043978919433,1.2,"mumax_tmin"
21,7.71034772594601,0.814283414277386,"7.7",7.76324377598539,1.2,"mumax_tmin"
22,7.72695846036721,0.806803535295526,"7.7",7.76534501818355,1.2,"mumax_tmin"
1,5.14215106551558,0.109676542492598,"5.1",5.13430938183748,1.4,"mumax_tmin"
2,5.21166737032086,0.246291003946451,"5.1",5.16736121865894,1.4,"mumax_tmin"
3,5.33063637175495,0.483096308804961,"5.2",5.19980416959557,1.4,"mumax_tmin"
4,5.45961203505043,0.660104491288168,"5.2",5.22823098960951,1.4,"mumax_tmin"
5,5.66948652530972,0.770049031945502,"5.2",5.35379049440534,1.4,"mumax_tmin"
6,6.16330168290406,0.79700964132604,"6",6.01905713013148,1.4,"mumax_tmin"
7,6.75656359065976,0.812221414950643,"6.9",6.86339398838667,1.4,"mumax_tmin"
8,7.12368270172959,0.871563217751108,"7.4",7.35456812063951,1.4,"mumax_tmin"
9,7.30277384829385,0.911881986832357,"7.6",7.57817287036046,1.4,"mumax_tmin"
10,7.38879251256344,0.92798385908055,"7.7",7.67289967538692,1.4,"mumax_tmin"
11,7.43471339324645,0.931812805837009,"7.7",7.71122199132335,1.4,"mumax_tmin"
12,7.46429160874928,0.930071249247625,"7.7",7.725861153022,1.4,"mumax_tmin"
13,7.48776479919146,0.924039937401128,"7.7",7.7314906766233,1.4,"mumax_tmin"
14,7.50941563588619,0.915151505879635,"7.7",7.73337819407671,1.4,"mumax_tmin"
